Title,Instructor,Rating,Reviews,Time,Duration,Venue,Location,Tags,Price
Juvent Vibe Plate,none,4.7,1338.0,3:00 pm,30,HACKD Fitness,Chelsea,Sports recovery,4
NanoVi,none,4.7,1338.0,3:00 pm,30,HACKD Fitness,Chelsea,,4
Muse,none,4.7,1338.0,3:00 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
Restorative Yoga,Emily Feinberg,4.9,7107.0,3:00 pm,60,SKY TING,Williamsburg,"Flexibility, Balance, Arms, Yoga",6
Traditional Shiatsu or Thai Yoga Massage with Bruce Woolf,none,4.7,31.0,3:00 pm,60,NYC Shiatsu,NoMad,"Relaxation, Massage",50
POLE (Tricks & Climbs),Foxy Instructor,4.8,4542.0,3:00 pm,60,Foxy Fitness and Pole,Chelsea,"Cardio, Flexibility, Balance, Dance",9
Hot Vinyasa on the 3rd floor,none,4.8,3311.0,3:00 pm,60,Yoga to the People - 38th Street,Murray Hill,"Flexibility, Balance, Arms, Yoga",2
MUSCLE Tone with EMS,none,4.2,130.0,3:00 pm,60,Slim Up NY,Midtown,,38
LYMPHATIC Relaxation with Thermo C,none,4.2,130.0,3:00 pm,30,Slim Up NY,Midtown,,38
INFRARED Sauna (one person),none,4.2,130.0,3:00 pm,60,Slim Up NY,Midtown,,12
Olaplex Blowout,none,4.8,358.0,3:00 pm,45,Glam+Go,Theatre District,,41
EMS (Electrical Muscle Stimulation) Workout,none,4.8,129.0,3:00 pm,20,SYSTIM FIT,Midtown,Strength Training,41
Bike Rental,none,4.6,797.0,3:00 pm,120,Unlimited Biking,Central Park,"Cardio, Cycling, Outdoors",5
Olaplex Blowout,none,4.5,316.0,3:00 pm,45,Glam+Go,Upper East Side,,41
Pilates Reformer Class - Open Level,Nicole Fuentes,4.7,2078.0,3:00 pm,60,Body Evolutions,Upper West Side,"Flexibility, Balance, Core, Abs, Pilates",9
Gentle Yoga 1 w/ Music,Sara Beaudry,4.6,6549.0,3:00 pm,75,YogaWorks,Upper East Side,"Flexibility, Balance, Arms, Yoga",7
WeFlowHard Vinyasa Yoga,Nick Neglia,4.8,48004.0,3:00 pm,60,Y7 Studio,Upper East Side,"Relaxation, Flexibility, Balance, Arms, Yoga",8
BIKE CENTRAL PARK !,none,4.9,212.0,3:00 pm,120,Unlimited Biking,Harlem,"Cardio, Cycling, Outdoors",5
PELOTON RESERVATION,PELOTON .,4.6,347.0,3:00 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Boxing,none,4.9,8.0,3:00 pm,30,Fittletica,,Boxing,9
Brutal Fit,none,4.9,7.0,3:00 pm,60,Brutalboxx,South Bronx,Strength Training,4
Body Sweat Bootcamp,none,4.8,17.0,3:00 pm,60,The Fit Employee,Midland Beach,Strength Training,3
Cardio Boxing,Francesco Giambrone,4.8,104.0,3:00 pm,60,Competitive Edge Athletics,Bayside,,4
Core and More,none,none,#VALUE!,3:00 pm,30,DJ Got me Fit,,,2
Date Night Sweat,Eddie,none,#VALUE!,3:00 pm,60,Zawacki Dance & Workout,,,4
Total Body (60 Minutes),Sashah Handal,4.9,38046.0,3:10 pm,60,Barry's Bootcamp,NoHo,"Cardio, Strength Training, Running",16
Total Body (60 Minutes),Ian McAndrew,4.9,37956.0,3:10 pm,60,Barry's Bootcamp,Chelsea,"Cardio, Strength Training, Running",16
Reformer Express,Rachel H,4.8,21860.0,3:15 pm,45,BK Pilates,NoMad,"Flexibility, Balance, Core, Abs, Pilates",7
WeFlowHard Vinyasa Yoga,Lizzy Brownie,4.8,15857.0,3:15 pm,60,Y7 Studio,Midtown,"Flexibility, Balance, Arms, Yoga",8
BIKE THE GREENWAY !,none,4.6,99.0,3:15 pm,120,Unlimited Biking,Hell's Kitchen,"Cardio, Cycling, Outdoors",5
Vinyasa (Open Level),Dana Nahhas,4.7,2509.0,3:15 pm,75,Prospect Heights Yoga,Prospect Heights,"Flexibility, Balance, Arms, Yoga",5
Total Body Burn,Amanda Margusity,4.9,13116.0,3:15 pm,50,The P.E. Club,Upper East Side,Strength Training,10
Olaplex Blowout,none,4.8,544.0,3:30 pm,45,Glam+Go,Tribeca,,41
Kryo Facial or Kryo Local,none,4.9,61.0,3:30 pm,30,Kollectiv,East Village,,21
Kryo Body,none,4.9,61.0,3:30 pm,30,Kollectiv,East Village,,21
MEDITATION: Free Community Class,Shachar Efrati,4.7,6463.0,3:30 pm,30,Three Jewels,East Village,,4
Cyc45,Elena Koshivaki,4.8,42249.0,3:30 pm,45,Cyc Fitness,NoHo,"Cardio, Cycling",9
FlyBarre: Power 45,Tara Palsha Moats,4.9,34507.0,3:30 pm,45,Flywheel Sports: Precision Training,Flatiron,"Flexibility, Balance, Core, Abs, Barre",13
Flywheel: Method 45,Bobby McMullen,4.8,60835.0,3:30 pm,45,Flywheel Sports: Stadium Cycling,Flatiron,"Cardio, Cycling",15
Full Body - Hip Hop Friday,Malia Makaila,4.9,7064.0,3:30 pm,50,[solidcore],Chelsea,,16
Juvent Vibe Plate,none,4.7,1338.0,3:30 pm,30,HACKD Fitness,Chelsea,Sports recovery,4
Muse,none,4.7,1338.0,3:30 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
NanoVi,none,4.7,1338.0,3:30 pm,30,HACKD Fitness,Chelsea,,4
Olaplex Blowout,none,4.7,351.0,3:30 pm,45,Glam+Go,NoMad,,41
tangerine flow,Holly Heidt,4.8,20258.0,3:30 pm,60,Tangerine,Boerum Hill,"Flexibility, Balance, Arms, Yoga",9
LYMPHATIC Relaxation with Thermo C,none,4.2,130.0,3:30 pm,30,Slim Up NY,Midtown,,38
EMS (Electrical Muscle Stimulation) Workout,none,4.8,129.0,3:30 pm,20,SYSTIM FIT,Midtown,Strength Training,41
Signature II,Leah Tubbs,4.9,47410.0,3:30 pm,60,Physique 57,Midtown,"Flexibility, Balance, Core, Abs, Barre",12
Bike Rental,none,4.7,220.0,3:30 pm,120,Unlimited Biking,Central Park,"Cardio, Cycling, Outdoors",5
Total Body HILIIT,Jeni Fujita,4.8,3894.0,3:30 pm,45,Mud and Lotus Training Center NYC,Upper East Side,Strength Training,9
Bike Rental,none,4.9,212.0,3:30 pm,120,Unlimited Biking,Harlem,"Cardio, Cycling, Outdoors",5
PELOTON RESERVATION,PELOTON .,4.6,347.0,3:30 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Power Yoga,Linda,4.6,92.0,3:30 pm,60,Muse4Yoga NY,Flushing,"Flexibility, Balance, Arms, Yoga",4
SCULPT Full Body,Sierra F,4.9,24091.0,3:40 pm,40,BODYROK,Flatiron,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",14
Signature II,Katie Mitchell,4.9,59396.0,3:45 pm,60,Physique 57,SoHo,"Flexibility, Balance, Core, Abs, Barre",12
Vinyasa | All Levels + Restorative w/Music,Jen George,4.8,3366.0,3:45 pm,60,The Shala Yoga House,Union Square,"Flexibility, Balance, Arms, Yoga",5
Exhale Barre,Karen Greatti,4.8,30874.0,3:45 pm,60,exhale,Upper East Side,,11
Yoga Tune Up Self Care,Markella Los,4.6,10972.0,4:00 pm,60,YogaWorks,SoHo,"Flexibility, Balance, Arms, Yoga",7
SHIAMAK SUMMER FUNK 2019/ SHADDI MUSICAL/ FILLIP ROSS ART STUDIO/ FRIDAY / KIDS / 4 PM TO 5.30 PM,Anitha Prakash,none,#VALUE!,4:00 pm,90,Shiamak,Lower Manhattan,,6
Power Vinyasa,Sherman Morris,4.7,528.0,4:00 pm,60,ALO Yoga,SoHo,"Flexibility, Balance, Arms, Yoga",6
Root Touch Up,none,4.8,544.0,4:00 pm,20,Glam+Go,Tribeca,,44
Women's Haircut,none,4.8,544.0,4:00 pm,60,Glam+Go,Tribeca,,63
WOOM Yoga Experience,Elizabeth Crisci,4.8,15841.0,4:00 pm,60,WOOM CENTER,Bowery,"Flexibility, Balance, Arms, Yoga",6
SKY TING Yoga + Chill,Maya Moverman,4.9,11627.0,4:00 pm,75,SKY TING,Lower East Side,"Flexibility, Balance, Arms, Yoga",11
Katonah Yoga,Jessica Willis,4.9,3927.0,4:00 pm,75,The Studio,Bowery,"Flexibility, Balance, Arms, Yoga",7
Pure Empower,Larah Pamplin,4.7,12826.0,4:00 pm,45,Pure Barre,Tribeca,"Flexibility, Balance, Core, Abs, Barre",9
Kryo Body,none,4.9,61.0,4:00 pm,30,Kollectiv,East Village,,21
Kryo Facial or Kryo Local,none,4.9,61.0,4:00 pm,30,Kollectiv,East Village,,21
Beginner Class,Joanna Sesny,4.8,1729.0,4:00 pm,60,Yoga Shanti,Tribeca,"Flexibility, Balance, Arms, Yoga",5
The Fix,Helen Mann,4.9,8430.0,4:00 pm,60,FIERCE GRACE LOWER EAST SIDE,Lower East Side,"Flexibility, Balance, Arms, Yoga, Pilates",5
Open,Natalie Braha,4.9,4038.0,4:00 pm,60,Balanced Pilates,Lower East Side,"Flexibility, Balance, Core, Abs, Pilates",12
Vinyasa Yoga,Jess G,4.8,13000.0,4:00 pm,60,Crunch Gym,NoHo,"Flexibility, Balance, Arms, Yoga",3
BIKE THE BROOKLYN BRIGDE !,none,4.9,51.0,4:00 pm,120,Unlimited Biking,Civic Center,"Cardio, Cycling, Outdoors",5
Olaplaex Blowout,none,4.7,516.0,4:00 pm,45,Glam+Go,NoHo,,41
barre3,Lauren Renfroe,4.8,34598.0,4:00 pm,60,barre3,West Village,"Flexibility, Balance, Core, Abs, Barre",16
Sweat and Samadhi,Hattie Chamberlin,4.7,7186.0,4:00 pm,90,ISHTA Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",6
Switch Playground Class,Brian Miller,4.9,53792.0,4:00 pm,60,Switch Playground USA,Union Square,Strength Training,10
Flow,Rebecca Hajek,4.8,26750.0,4:00 pm,65,Yoga Vida,Greenwich Village,"Flexibility, Balance, Arms, Yoga",5
Jivamukti Open Level,Rima Rani Rabbath,4.8,6656.0,4:00 pm,95,Jivamukti Yoga School NYC,Greenwich Village,"Flexibility, Balance, Arms, Yoga",8
Hot Candlelit Flow,Saya Tomioka,4.7,4200.0,4:00 pm,50,FitHouse,Union Square,Yoga,8
Bike Access,none,3.7,6.0,4:00 pm,60,The Cyclist Lab,,"Cardio, Cycling",8
Pilates Machine Class,Cassie Washington,4.7,21564.0,4:00 pm,60,Pilates on the Square,Union Square,"Flexibility, Balance, Core, Abs, Pilates",13
Pilates Machine Class'',Francesca Dominguez,4.7,4753.0,4:00 pm,60,Pilates Habitat,Gramercy Park,,9
Pilates Machine Class',Kendrick Carter,4.7,4753.0,4:00 pm,60,Pilates Habitat,Gramercy Park,"Flexibility, Balance, Core, Abs, Pilates",9
Olaplex Blowout,none,4.7,285.0,4:00 pm,45,Glam+Go,Meatpacking District,,41
Core Tower,Daniel Gaouette,4.7,12740.0,4:00 pm,55,Core Pilates NYC,Flatiron,"Flexibility, Balance, Core, Abs, Pilates",9
Lotus Hour,Ali Cramer,4.8,40959.0,4:00 pm,60,Laughing Lotus,Flatiron,,5
Iyengar L1,Dan Coogan,4.8,17254.0,4:00 pm,75,Yogamaya New York,Chelsea,"Flexibility, Balance, Arms, Yoga",7
Free Community Class (Vinyasa/Atmananda),Serina Morrison,4.6,2900.0,4:00 pm,60,Atmananda East 23rd,Gramercy Park,"Flexibility, Balance, Arms, Yoga",0
Hot Bikram 90,Kyla Deichl,4.7,15883.0,4:00 pm,90,bode nyc,Flatiron,"Flexibility, Balance, Arms, Yoga",9
BODY DERMABRASION,none,4.6,317.0,4:00 pm,45,Deify Laser + Beauty Lounge,Chelsea,Rowing,61
Tween Yoga,Candice Georgis,4.7,6248.0,4:00 pm,60,Reflections Yoga,Kips Bay,Yoga,5
Flow,Eliza Hansen,4.7,6248.0,4:00 pm,60,Reflections Yoga,Kips Bay,"Flexibility, Balance, Arms, Yoga",5
DASH 28,Alain Saint - Dic,4.9,73417.0,4:00 pm,45,Mile High Run Club,NoMad,"Cardio, Strength Training, Running",10
Muse,none,4.7,1338.0,4:00 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
Juvent Vibe Plate,none,4.7,1338.0,4:00 pm,30,HACKD Fitness,Chelsea,Sports recovery,4
NanoVi,none,4.7,1338.0,4:00 pm,30,HACKD Fitness,Chelsea,,4
Some Like it Hot,Sigrid P.,4.9,13050.0,4:00 pm,60,Heatwise,Brooklyn Heights,"Relaxation, Flexibility, Balance, Arms, Yoga",15
POLE (Tricks & Climbs),Foxy Instructor,4.8,4542.0,4:00 pm,60,Foxy Fitness and Pole,Chelsea,"Cardio, Flexibility, Balance, Dance",9
LYMPHATIC Relaxation with Thermo C,none,4.2,130.0,4:00 pm,30,Slim Up NY,Midtown,,38
INFRARED Sauna (one person),none,4.2,130.0,4:00 pm,60,Slim Up NY,Midtown,,12
MUSCLE Tone with EMS,none,4.2,130.0,4:00 pm,60,Slim Up NY,Midtown,,38
Low Heat Friday Feel-Good Flow,Jody Flader,4.9,6417.0,4:00 pm,75,Brooklyn Yoga Project,Carroll Gardens,Yoga,8
Pilates Reformer & Chair,Katie Brannock,4.6,12139.0,4:00 pm,60,Pilates on Fifth,Midtown East,"Flexibility, Balance, Core, Abs, Pilates",9
Kickboxing,none,4.9,7351.0,4:00 pm,50,CKO Kickboxing,Park Slope,"Cardio, Arms, Boxing",4
Olaplex Blowout,none,4.8,358.0,4:00 pm,45,Glam+Go,Theatre District,,41
BIKE THE GREENWAY !,none,4.6,99.0,4:00 pm,120,Unlimited Biking,Hell's Kitchen,"Cardio, Cycling, Outdoors",5
Pointe,none,4.8,5.0,4:00 pm,30,Extra Pirouette,Midtown,"Cardio, Flexibility, Balance, Dance",7
Beginner Silks,Elizabeth Munn,4.8,4271.0,4:00 pm,60,Aerial Arts NYC,Midtown East,"Flexibility, Balance, Arms, Yoga",17
Beginner Hammock,Jack Crawford,4.8,4271.0,4:00 pm,60,Aerial Arts NYC,Midtown East,"Flexibility, Balance, Arms, Yoga",17
Hot Bikram 90,Yanina Manolova,4.7,4983.0,4:00 pm,90,bode nyc,Hell's Kitchen,"Flexibility, Balance, Arms, Yoga",7
Hour Flow (60 min),Emily Giovine,4.8,10553.0,4:00 pm,60,Bend & Bloom Yoga,Park Slope,"Flexibility, Balance, Arms, Yoga",5
BYK$20,Eric Lawrence,4.7,10287.0,4:00 pm,45,BYKlyn,Park Slope,"Cardio, Cycling",7
Kickboxing,none,4.9,2943.0,4:00 pm,50,CKO Kickboxing,Carroll Gardens,"Cardio, Arms, Boxing",6
EMS (Electrical Muscle Stimulation) Workout,none,4.8,129.0,4:00 pm,20,SYSTIM FIT,Midtown,Strength Training,41
FlyBarre: Power 45,Liz Bustle,4.9,27609.0,4:00 pm,45,Flywheel Sports: Precision Training,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",12
Olaplex Blowout,none,4.5,316.0,4:00 pm,45,Glam+Go,Upper East Side,,41
COMING SOON,HIIT INSTRUCTOR,4.6,141.0,4:00 pm,60,The JC HIIT Club,Jersey City,,6
Gentle Mat,Carmen Guzman,4.8,3505.0,4:00 pm,60,Shambhala Yoga & Dance Center,Prospect Heights,"Flexibility, Balance, Arms, Yoga, Pilates",4
Beginner / Intermediate Reformer,Vanessa Nandram,4.9,5584.0,4:00 pm,55,ANNEX Ellie Herman Pilates,Park Slope,"Flexibility, Balance, Core, Abs, Pilates",16
Pilates Reformer Class - Open Level,Nicole Fuentes,4.7,2078.0,4:00 pm,60,Body Evolutions,Upper West Side,"Flexibility, Balance, Core, Abs, Pilates",9
Hot Bikram 90,Charly Seamon,4.7,7431.0,4:00 pm,90,bode nyc,Upper West Side,"Flexibility, Balance, Arms, Yoga",9
Hot bod€Ò Flow,Blayne Zucker,4.8,10132.0,4:00 pm,60,bode nyc,Upper East Side,"Flexibility, Balance, Arms, Yoga",9
Power Flow,Cailyn O'Donnell,4.8,14899.0,4:00 pm,60,New York Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
Yin & Restore,Dave Marshall,4.8,9267.0,4:00 pm,75,Five Pillars Yoga,Upper East Side,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Sculpt & Tone,Nicole,4.3,2625.0,4:00 pm,60,West End Health & Fitness,Upper West Side,Strength Training,3
Pilates 3,Julia Sabangan,4.6,4055.0,4:00 pm,60,Life In Motion Yoga,Upper West Side,"Flexibility, Balance, Core, Abs, Pilates",5
BIKE CENTRAL PARK !,none,4.9,212.0,4:00 pm,120,Unlimited Biking,Harlem,"Cardio, Cycling, Outdoors",5
Vinyasa Yoga (Intermediate),Tiffany Viruet,4.8,4125.0,4:00 pm,60,Harlem Yoga Studio,Harlem,"Flexibility, Balance, Arms, Yoga",4
PELOTON RESERVATION,PELOTON .,4.6,347.0,4:00 pm,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
Pilates Essentials: Reformer/Tower,Masako Koga,4.7,3949.0,4:00 pm,60,Spencer Pilates Arts,Forest Hills,"Flexibility, Balance, Core, Abs, Pilates",5
30 Min HIIT,none,5.0,5.0,4:00 pm,30,Howard Beach Crossfit,Crown Heights,"Cardio, Strength Training",1
Hot Vinyasa Yoga,Corinne Krupp,4.8,868.0,4:00 pm,60,Hot Spot Yoga,Sheepshead Bay,"Flexibility, Balance, Arms, Yoga",6
Brutal Fit,none,4.9,7.0,4:00 pm,60,Brutalboxx,South Bronx,Strength Training,4
NON HOT VINYASA VIBE,Jordan Marciano,4.9,82.0,4:00 pm,75,Good Vibes Yoga,,"Yoga, Barre",3
IM=X Pilates Xercizer - Cardio JUMP (All Levels),Hyo Jin (Erika) Rim,4.9,263.0,4:00 pm,55,IM=X Pilates,Englewood,"Flexibility, Balance, Core, Abs, Pilates",7
Weight Training,none,3.6,11.0,4:00 pm,60,Selfitness,,Strength Training,3
Vigorous Vinyasa,Jaime Schmidt,4.9,35.0,4:00 pm,60,Nueva Alma Yoga and Wellness,,Yoga,4
WOD,none,5.0,5.0,4:00 pm,60,Golden Phoenix CrossFit,Kenilworth,Strength Training,4
Hot Power Hour,Fiona Torbick,4.8,1299.0,4:00 pm,60,Powerflow Yoga,Glen Rock,"Flexibility, Balance, Arms, Yoga",4
Strength: Full Body,none,4.6,24.0,4:00 pm,15,JNA Fitness,,Strength Training,4
New Talent HOT Community Class,Allison Gordon,4.7,1323.0,4:00 pm,60,Powerflow Yoga,Chatham,Yoga,5
Beginner Reformer,Tara Lester,4.9,52.0,4:00 pm,50,Art of Pilates LI,Roslyn,"Flexibility, Balance, Core, Abs, Pilates",7
WeFlowHard Vinyasa Yoga,Sam Garcia,4.8,33358.0,4:15 pm,60,Y7 Studio,SoHo,"Flexibility, Balance, Arms, Yoga",8
Switch40 - Cardio Circuit,Bryce Miller,4.9,36243.0,4:15 pm,40,Switch Playground USA,SoHo,Strength Training,9
HIGH 45,Shodan Rodney,4.9,64383.0,4:15 pm,45,Mile High Run Club,NoHo,"Cardio, Running",10
WeFlowHard Vinyasa Yoga,Lora Ashley,4.8,5141.0,4:15 pm,60,Y7 Studio,East Village,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Beginners Led (Ashtanga Yoga Standing Series),Yuko Kodama,4.8,1781.0,4:15 pm,45,New Vibe Yoga,NoHo,"Flexibility, Balance, Arms, Yoga",5
WeFlowHard Vinyasa Yoga,Pamela Martin,4.9,26689.0,4:15 pm,60,Y7 Studio,Union Square,Yoga,7
TEAM RIDE,Zuta G,4.8,11563.0,4:15 pm,45,Crunch Gym,Union Square,"Cardio, Cycling",6
WeFlowHard Vinyasa Yoga,Julie Drexler Johnson,4.8,33730.0,4:15 pm,60,Y7 Studio,Flatiron,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Flywheel: Method 45,Alex Lyons,4.8,54347.0,4:15 pm,45,Flywheel Sports: Stadium Cycling,NoMad,"Cardio, Cycling",12
Fit & Lit,Janeil Mason,4.7,1798.0,4:15 pm,45,NEOU,Midtown,"Cardio, Strength Training, Dance",8
B|FIT (Grand Central),none,4.8,24469.0,4:15 pm,60,BRICK Grand Central,Midtown East,"Arms, Strength Training",9
Basic Vinyasa,Hunt Parr,4.7,7531.0,4:15 pm,75,Park Slope Yoga Center,Park Slope,"Flexibility, Balance, Arms, Yoga",3
Total Body Burn,Amanda Margusity,4.9,13117.0,4:15 pm,50,The P.E. Club,Upper East Side,Strength Training,10
Exhale Power Yoga,Matthew Goldmark,4.8,30874.0,4:15 pm,60,exhale,Upper East Side,,11
WeFlowHard Vinyasa Yoga,Kate Sortino,4.8,48004.0,4:15 pm,60,Y7 Studio,Upper East Side,"Relaxation, Flexibility, Balance, Arms, Yoga",8
60 min Bikram w/ music,Christina Henry,4.6,498.0,4:15 pm,60,Bikram Yoga Brooklyn,Bay Ridge,"Flexibility, Balance, Arms, Yoga",5
FREE Classic Ride,Aleixa Diaz,4.8,1089.0,4:15 pm,45,CycleBar,Livingston,"Cardio, Cycling, Free",7
Total Body (60 Minutes),Amber Rees,4.8,35074.0,4:20 pm,60,Barry's Bootcamp,Tribeca,"Cardio, Strength Training, Running",16
Total Body (60 Minutes),Jake Greenberg,4.9,38044.0,4:20 pm,60,Barry's Bootcamp,NoHo,"Cardio, Strength Training, Running",16
Total Body (60 Minutes),Charlie Meredith,4.9,37956.0,4:20 pm,60,Barry's Bootcamp,Chelsea,"Cardio, Strength Training, Running",20
Total Body (60 Minutes),Ashley Perez,4.9,30740.0,4:20 pm,60,Barry's Bootcamp,NoMad,"Cardio, Strength Training, Running",16
Total Body (60 Minutes),Tony Ferrari,4.9,26414.0,4:20 pm,60,Barry's Bootcamp,Upper East Side,"Cardio, Strength Training, Running",16
Total Body (60 Minutes),Max Karp,4.9,10879.0,4:20 pm,60,Barry's Bootcamp,Upper West Side,,16
Full Body,Joe Fiske,4.9,2209.0,4:25 pm,45,[solidcore],Roslyn,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",10
Pilates Reformer: Sculpt + Restore,Jennifer Wolfe,4.9,26215.0,4:30 pm,50,New York Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates",13
cycle,LEIGH,4.8,27559.0,4:30 pm,45,The Monster Cycle,SoHo,"Cardio, Cycling",7
SKY TING Yoga + Chill,Sophie Green,4.8,17388.0,4:30 pm,75,SKY TING,Tribeca,"Flexibility, Balance, Arms, Yoga",11
Muay Thai Kickboxing,Ben Marin,4.9,9587.0,4:30 pm,50,Hit House,NoLita,"Cardio, Arms, Martial Arts, Boxing",10
WundaBar Workout,Cate Beehan,4.8,19814.0,4:30 pm,45,WundaBar Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",16
Olaplex Blowout,none,4.8,544.0,4:30 pm,45,Glam+Go,Tribeca,,41
WeFlowHard Vinyasa Yoga,Anna McConnell,4.8,15495.0,4:30 pm,60,Y7 Studio,Tribeca,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Pilates Reformer: Abs Arms Ass,Meghan Gionta,4.9,37864.0,4:30 pm,50,New York Pilates,Bowery,"Flexibility, Balance, Core, Abs, Pilates",19
Flywheel: Method 45,Brandon William,4.8,41488.0,4:30 pm,45,Flywheel Sports: Stadium Cycling,Tribeca,"Cardio, Cycling",12
Overthrow Underground Boxing,Charlie,4.8,46649.0,4:30 pm,45,Overthrow Boxing Club,NoHo,"Cardio, Arms, Boxing",9
Heated Flow,Arlynn Shimizu,4.8,35446.0,4:30 pm,65,Yoga Vida,NoHo,"Flexibility, Balance, Arms, Yoga",5
Kryo Body,none,4.9,61.0,4:30 pm,30,Kollectiv,East Village,,21
Kryo Facial or Kryo Local,none,4.9,61.0,4:30 pm,30,Kollectiv,East Village,,21
Pilates Reformer: Burnout,"Talese Hunt, Training Manager",4.8,23958.0,4:30 pm,50,New York Pilates,Greenwich Village,"Flexibility, Balance, Core, Abs, Pilates",12
Heated Flow,Loren Yandoc,4.8,11949.0,4:30 pm,65,Yoga Vida,Tribeca,"Flexibility, Balance, Arms, Yoga",6
Open Flow,Narisara Vanichanan,4.7,9506.0,4:30 pm,60,Sacred Sounds Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",3
YOGA: Vinyasa,Alessandra Calderin,4.7,6463.0,4:30 pm,60,Three Jewels,East Village,"Flexibility, Balance, Arms, Yoga",6
Bout the Original,Krudner Fiote JR,4.9,5442.0,4:30 pm,60,Bout Fight Club,Financial District,Boxing,8
Bikram Yoga,Pamela Herron,4.7,8.0,4:30 pm,90,YogaCare,Lower Manhattan,"Flexibility, Balance, Arms, Yoga",9
All Levels,Alexis Bonaventura,4.8,2781.0,4:30 pm,60,Stanton Street Yoga,Lower East Side,"Flexibility, Balance, Arms, Yoga",4
Open/Restorative,Renata DiBiase,4.9,789.0,4:30 pm,75,Now Yoga,East Village,"Flexibility, Balance, Arms, Yoga",5
Reformer Express,Arianna M,4.8,15236.0,4:30 pm,45,Avea Pilates,East Village,"Flexibility, Balance, Core, Abs, Pilates",9
Pure Barre Classic,Anna Zekan,4.8,7588.0,4:30 pm,50,Pure Barre,West Village,"Flexibility, Balance, Core, Abs, Barre",9
Reformer Express,Hannah M,4.8,5265.0,4:30 pm,45,Avea Pilates,West Village,"Flexibility, Balance, Core, Abs, Pilates",9
Pure Reform,Teresa McNamara,4.8,21092.0,4:30 pm,50,Pure Barre,Greenwich Village,"Flexibility, Balance, Core, Abs, Barre",9
Signature I,Sarah H. Hicks,4.9,37496.0,4:30 pm,60,Physique 57,Financial District,"Flexibility, Balance, Core, Abs, Barre",12
BFX Burn,Melissa Chisholm,4.9,40159.0,4:30 pm,50,NYSC Lab (featuring BFX),Chelsea,Strength Training,9
SCULPT Full Body,Sierra F,4.9,24090.0,4:30 pm,40,BODYROK,Flatiron,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",10
SWERVE RIDE,Kayley Watson,4.8,36236.0,4:30 pm,43,SWERVE Fitness,Flatiron,"Cardio, Cycling",10
Arms & Abs,Lauren Bustos,4.8,27331.0,4:30 pm,50,Liftonic,Greenwich Village,"Arms, Strength Training",9
Signature FHIX,Brooke Emory,4.9,36782.0,4:30 pm,50,The Fhitting Room,Flatiron,Strength Training,18
SHADOWBOX - STANDARD,Jon,4.9,8173.0,4:30 pm,45,Shadowbox,Flatiron,"Cardio, Arms, Boxing",18
Flow,Erica Chen,4.8,14445.0,4:30 pm,65,Yoga Vida,DUMBO,"Flexibility, Balance, Arms, Yoga",10
WeFlowHard Vinyasa Yoga,Giovanna Macejka,4.9,15658.0,4:30 pm,60,Y7 Studio,Meatpacking District,"Relaxation, Flexibility, Balance, Arms, Yoga",8
SLIDE,Brendan Bellantoni,4.8,10757.0,4:30 pm,50,Brrrn,Flatiron,Strength Training,8
Exhale Barre,Erin Carpenter,4.8,38192.0,4:30 pm,45,exhale,Flatiron,"Flexibility, Balance, Core, Abs, Barre",11
FlyBarre: Power 45,Rachel Genise,4.9,34507.0,4:30 pm,45,Flywheel Sports: Precision Training,Flatiron,"Flexibility, Balance, Core, Abs, Barre",12
Flywheel: Method 45,Sarah Ballan,4.8,60835.0,4:30 pm,45,Flywheel Sports: Stadium Cycling,Flatiron,"Cardio, Cycling",15
Level 2,Amanda McDonald,4.8,17254.0,4:30 pm,75,Yogamaya New York,Chelsea,"Flexibility, Balance, Arms, Yoga",7
POWER HAPPY HOUR,Mallory Creveling,4.8,31848.0,4:30 pm,45,Uplift Studios,Flatiron,Strength Training,9
Juvent Vibe Plate,none,4.7,1338.0,4:30 pm,30,HACKD Fitness,Chelsea,Sports recovery,4
Muse,none,4.7,1338.0,4:30 pm,30,HACKD Fitness,Chelsea,"Relaxation, Meditation",7
Exhale Barre,Nefertiti Thomas,4.8,23930.0,4:30 pm,55,exhale,NoMad,"Flexibility, Balance, Core, Abs, Barre",11
